word,pos,lang_code
dedykować,verb,pl
otaczałbyś,verb,pl
zbywać,verb,pl
sagami,noun,pl
owczarz,noun,pl
oschłość,noun,pl
podobniejszej,adj,pl
skonała,verb,pl
brzegowy,adj,pl
cykać,verb,pl
garbach,noun,pl
laboratorium,noun,pl
bliznowacenie,noun,pl
głębokich,adj,pl
doktrynalny,adj,pl
pozywioł,noun,pl
produkowałaby,verb,pl
wytrzeźwienie,noun,pl
pitny,adj,pl
nauczycielka,noun,pl
sieczkarnia,noun,pl
orangutanach,noun,pl
nekrofilia,noun,pl
rubelek,noun,pl
eksportował,verb,pl
najazd,noun,pl
pomniejszyć,verb,pl
zamienny,adj,pl
monopolistami,noun,pl
poprawiałabyś,verb,pl
soki,noun,pl
zyskom,noun,pl
którego,pron,pl
pytaliśmy,verb,pl
żebraczkach,noun,pl
proponowałbyś,verb,pl
traciła,verb,pl
bawiła,verb,pl
odnowiciel,noun,pl
zaabsorbowało,verb,pl
łapaj,verb,pl
eksploatacyjny,adj,pl
choiną,noun,pl
wakacje,noun,pl
powlec,verb,pl
pierzaczki,noun,pl
sapka,noun,pl
znajcie,verb,pl
bombkami,noun,pl
kikimora,noun,pl
kokon,noun,pl
wtórna,adj,pl
oblewać,verb,pl
parkowałby,verb,pl
ekstremie,noun,pl
krymskotatarskiej,adj,pl
krokodylach,noun,pl
komarzy,adj,pl
posadzić,verb,pl
buziunia,noun,pl
upośledzony,verb,pl
lizel,noun,pl
autoryzując,verb,pl
aerofagia,noun,pl
portmonetek,noun,pl
zabarwieniom,noun,pl
nalana,verb,pl
dopiero,particle,pl
zwracać,verb,pl
zamarzajcie,verb,pl
blogowicz,noun,pl
xiężna,noun,pl
wykrętak,noun,pl
systematycznie,adv,pl
ropniach,noun,pl
rozgościć,verb,pl
pofrunięcie,noun,pl
kwiatostan,noun,pl
numerowałyby,verb,pl
mulczujących,adj,pl
piejemy,verb,pl
nalewali,verb,pl
uskarżyć,verb,pl
bezsprzecznie,adv,pl
konkurowałyśmy,verb,pl
organizuj,verb,pl
bierzesz,verb,pl
tonącą,verb,pl
przeciwnie,adv,pl
walońskimi,adj,pl
wspominało,verb,pl
odkleić,verb,pl
kolorowanko,noun,pl
admin,noun,pl
wschodni,adj,pl
ubóstwo,noun,pl
wyzdrowieć,verb,pl
ciapciary,noun,pl
draniu,noun,pl
puszeczki,noun,pl
kiszkom,noun,pl
stąpnięcie,noun,pl
protekcje,noun,pl
szlugów,noun,pl
ponadczasowy,adj,pl
jelce,noun,pl
jajko,noun,pl
małpim,adj,pl
niezgłębiony,adj,pl
męczelka,noun,pl
pomocniczko,noun,pl
naciosa,verb,pl
przypominaliście,verb,pl
ślubowanie,noun,pl
odpasać,verb,pl
wyrami,noun,pl
zwieźć,verb,pl
bachnął,verb,pl
palestra,noun,pl
otucho,noun,pl
oparczysko,noun,pl
sudański,adj,pl
drgawka,noun,pl
estoński,noun,pl
analitykę,noun,pl
drożej,verb,pl
zrehabilitować,verb,pl
zakażana,verb,pl
milusio,adv,pl
patronka,noun,pl
mitologią,noun,pl
skaź,verb,pl
ankietyzowanie,noun,pl
lico,noun,pl
pomyl,verb,pl
wyć,verb,pl
klonowi,adj,pl
chillout,noun,pl
czwóreczkom,noun,pl
luterański,adj,pl
schnięto,verb,pl
osiemsetna,num,pl
kastrata,noun,pl
ryci,verb,pl
jogizm,noun,pl
przebranżawiać,verb,pl
kładłabym,verb,pl
wybitniejszy,adj,pl
starorzecze,noun,pl
azjatyckim,adj,pl
zniesmaczyć,verb,pl
teczkom,noun,pl
organizowałam,verb,pl
zbigowanie,noun,pl
zmatowiały,verb,pl
widowiskowy,adj,pl
gradów,noun,pl
obciążysz,verb,pl
szumią,verb,pl
miasto,noun,pl
bezacetonowy,adj,pl
oleica,noun,pl
doniczko,noun,pl
chorągiew,noun,pl
burrito,noun,pl
otchłanny,adj,pl
brazylijskiej,adj,pl
kozłami,noun,pl
zatwardzenie,noun,pl
chloroform,noun,pl
narów,verb,pl
zmierzwienie,noun,pl
szerszeniach,noun,pl
zloty,noun,pl
dźwiękonaśladowczo,adv,pl
odpisywanie,noun,pl
obciąć,verb,pl
jabłonka,noun,pl
radarowiec,noun,pl
wesoły,adj,pl
bajkarz,noun,pl
abażurowy,adj,pl
schrzanić,verb,pl
zacnym,adj,pl
ekstremy,noun,pl
odsłaniać,verb,pl
głuchoniemy,adj,pl
pytałby,verb,pl
brodów,noun,pl
złotówka,noun,pl
bohema,noun,pl
błonek,noun,pl
dubbingującymi,verb,pl
kącik,noun,pl
pojękiwać,verb,pl
piwnice,noun,pl
okropny,adj,pl
wojnica,noun,pl
rozpoczęłom,verb,pl
naonczas,adv,pl
latoś,adv,pl
kłusować,verb,pl
bezkarnymi,adj,pl
wywal,verb,pl
mienia,noun,pl
polaryzować,verb,pl
żartowanie,noun,pl
niektórych,pron,pl
umilknąć,verb,pl
androgen,noun,pl
chęciom,noun,pl
anageneza,noun,pl
godną,adj,pl
górkom,noun,pl
archiwizowalibyśmy,verb,pl
pendżabski,adj,pl
opatentowane,verb,pl
zawiędły,verb,pl
łódź,noun,pl
knujecie,verb,pl
zejście,noun,pl
śnieżkach,noun,pl
czterze,num,pl
uzupełnianie,noun,pl
kopał,verb,pl
wykwintny,adj,pl
gody,noun,pl
bestwić,verb,pl
prządki,noun,pl
poronieniem,noun,pl
maskujemy,verb,pl
apokopą,noun,pl
płatew,noun,pl
odpowiadajmy,verb,pl
gryz,noun,pl
pokorność,noun,pl
dwói,noun,pl
wini,verb,pl
przedstawicielka,noun,pl
postaranie,noun,pl
poszkodowany,adj,pl
maskujący,verb,pl
bonifikata,noun,pl
przywyknąć,verb,pl
utuli,verb,pl
realnieć,verb,pl
kaniok,noun,pl
wiośnie,noun,pl
dalmatyński,adj,pl
uważam,verb,pl
wach,noun,pl
kopert,noun,pl
ubiorek,noun,pl
stroiły,verb,pl
kulesza,noun,pl
publikowała,verb,pl
zrekompensować,verb,pl
zowijas,noun,pl
bormaszyna,noun,pl
troska,noun,pl
kurwaturą,noun,pl
mojito,noun,pl
węgierszczyzna,noun,pl
stolarz,noun,pl
płatem,noun,pl
karmem,noun,pl
kolekcjonowaliby,verb,pl
wrócił,verb,pl
kobczyk,noun,pl
przepiękny,adj,pl
śmiałemu,adj,pl
latając,verb,pl
szantażują,verb,pl
matusia,noun,pl
spłodzenie,noun,pl
wielbicielu,noun,pl
odcinek,noun,pl
poetyczny,adj,pl
głośni,noun,pl
węzłom,noun,pl
schnęli,verb,pl
zrzednąć,verb,pl
węgornica,noun,pl
wyperswadować,verb,pl
waleczny,adj,pl
kosiarz,noun,pl
chciane,verb,pl
perskiego,adj,pl
zginął,verb,pl
regulamin,noun,pl
maślan,noun,pl
jagodziny,noun,pl
wjedz,verb,pl
siadaliśmy,verb,pl
cudzoziemski,adj,pl
cytozol,noun,pl
telefonowaliśmy,verb,pl
mełamed,noun,pl
parkowałam,verb,pl
zielonka,noun,pl
rozważałyśmy,verb,pl
prawnie,adv,pl
puszkowi,noun,pl
włączał,verb,pl
narodowym,adj,pl
snajper,noun,pl
gwaru,noun,pl
panamski,adj,pl
rwący,verb,pl
kolęd,noun,pl
agitacyjności,noun,pl
rozpaczałybyście,verb,pl
szył,verb,pl
autonomizowałoby,verb,pl
alkotweetami,noun,pl
sprawił,verb,pl
lak,noun,pl
tajesz,verb,pl
przeprowadzałem,verb,pl
prędkiej,adj,pl
opłatka,noun,pl
rekwiem,noun,pl
zaprzeczenie,noun,pl
tryboluminescencja,noun,pl
baczą,verb,pl
zautonomizowałyby,verb,pl
postwaniem,noun,pl
doker,noun,pl
dobudować,verb,pl
ugniatać,verb,pl
kłap,verb,pl
zrzęsiały,adj,pl
bidę,noun,pl
ukraińskiemu,adj,pl
czerp,verb,pl
grędać,verb,pl
walisz,verb,pl
bielszczanki,noun,pl
wysłuchać,verb,pl
dwudniowy,adj,pl
akwaria,noun,pl
zoosporangium,noun,pl
kłączy,noun,pl
dafnia,noun,pl
połykajmy,verb,pl
rozpoznawać,verb,pl
katalogować,verb,pl
chlam,verb,pl
nawykłemu,adj,pl
pisząc,verb,pl
nadaną,verb,pl
siewnik,noun,pl
serwowanie,noun,pl
najpłochliwiej,adv,pl
skumo,adv,pl
ograniczałybyście,verb,pl
akuszerski,adj,pl
boleń,noun,pl
addycyjności,noun,pl
tyczkami,noun,pl
kombatant,noun,pl
uśpi,verb,pl
poprawiający,verb,pl
mikrobowy,adj,pl
szminką,noun,pl
marchewkom,noun,pl
żarta,verb,pl
wyjadą,verb,pl
błoniom,noun,pl
atrezja,noun,pl
urywać,verb,pl
zamordowałbym,verb,pl
kółkom,noun,pl
zabraniałyby,verb,pl
obrazie,noun,pl
widzieli,verb,pl
łęczakom,noun,pl
udźcowi,noun,pl
toporzysko,noun,pl
srokatej,adj,pl
harce,noun,pl
trzylatek,noun,pl
orangutany,noun,pl
zbesztanie,noun,pl
drylując,verb,pl
jaskółek,noun,pl
łanie,noun,pl
pruj,verb,pl
śniłam,verb,pl
kopiować,verb,pl
dydaktyce,noun,pl
kośnik,noun,pl
ciosie,noun,pl
bielarnia,noun,pl
puszeczek,noun,pl
przemijalny,adj,pl
lazł,verb,pl
poczęć,noun,pl
dwóchsetną,num,pl
frazes,noun,pl
przezorniejszy,adj,pl
łachoce,verb,pl
sukna,noun,pl
strugawka,noun,pl
makrela,noun,pl
spragniony,adj,pl
bars,adv,pl
położyć,verb,pl
koleśność,noun,pl
grzmocenie,noun,pl
tamte,pron,pl
rozmawiałaby,verb,pl
kostarykańskich,adj,pl
żartowałaby,verb,pl
rezerwowałem,verb,pl
krakus,noun,pl
manili,verb,pl
domowizna,noun,pl
zaufam,verb,pl
potylica,noun,pl
czekanem,noun,pl
wierzy,verb,pl
rzęśl,noun,pl
giry,noun,pl
wizualizacja,noun,pl
szmaciakiem,noun,pl
petem,noun,pl
piecuszek,noun,pl
zaprzęgą,verb,pl
zrosłowieczek,noun,pl
pączuś,noun,pl
pierworodny,adj,pl
arcypiękny,adj,pl
niedowierzanie,noun,pl
sosnowate,adj,pl
harcówka,noun,pl
czempek,noun,pl
jacuzzi,adj,pl
wschodem,noun,pl
brykało,verb,pl
włochowski,adj,pl
cholewka,noun,pl
siedziałam,verb,pl
toskańskich,adj,pl
aforystyka,noun,pl
słuchajcie,verb,pl
kichaliśmy,verb,pl
jebanie,noun,pl
zabierałyście,verb,pl
akwaplan,noun,pl
szyneczka,noun,pl
zadniemu,adj,pl
wyodrębnić,verb,pl
okrytozalążkowe,noun,pl
palatalizacjami,noun,pl
wypracowanie,noun,pl
pogardzałbym,verb,pl
kupowałyśmy,verb,pl
gorący,adj,pl
figurowemu,adj,pl
ziewając,verb,pl
słyszak,noun,pl
pindol,noun,pl
nawlec,verb,pl
administratorkach,noun,pl
wypiera,verb,pl
jedenaście,num,pl
zignorować,verb,pl
przetopić,verb,pl
wypowiedź,noun,pl
siadałem,verb,pl
uformować,verb,pl
masturbację,noun,pl
białoruskim,adj,pl
naumieć,verb,pl
warzucha,noun,pl
dzięciolnik,noun,pl
autonaprawą,noun,pl
oprawka,noun,pl
potaczka,noun,pl
kpiącym,verb,pl
dopierze,verb,pl
nadużywałby,verb,pl
zapładniać,verb,pl
pliszki,noun,pl
aerozolowalibyśmy,verb,pl
jednoramienny,adj,pl
sądzony,verb,pl
cypryjskiemu,adj,pl
wzrost,noun,pl
gnacie,verb,pl
źródłowy,adj,pl
konserwacjami,noun,pl
pieczęć,noun,pl
turystkom,noun,pl
ślizg,noun,pl
bałwankiem,noun,pl
sojusznik,noun,pl
miejscówka,noun,pl
skażali,verb,pl
kawy,noun,pl
historie,noun,pl
czasze,noun,pl
narkotyzować,verb,pl
stamtędy,adv,pl
zgoni,verb,pl
przydział,noun,pl
aksjologia,noun,pl
notabene,particle,pl
wykopanie,noun,pl
leniach,noun,pl
smutniej,adv,pl
lekarkach,noun,pl
żywieniowy,adj,pl
patrzeć,verb,pl
owocni,adj,pl
tuszo,noun,pl
konsultingowy,adj,pl
absurdalniej,adv,pl
dobre,noun,pl
przeczytałyście,verb,pl
argonauta,noun,pl
dołom,noun,pl
powierzenie,noun,pl
konitrutowi,noun,pl
doprowadzam,verb,pl
katakana,noun,pl
państwom,noun,pl
bulę,noun,pl
pstrą,adj,pl
małopolski,adj,pl
kratować,verb,pl
bazanitowy,adj,pl
szaraszka,noun,pl
pierestrojka,noun,pl
postarzali,verb,pl
wyszczerbić,verb,pl
ferii,noun,pl
skop,verb,pl
sponiewierać,verb,pl
umyślnie,adv,pl
sztubak,noun,pl
drążą,verb,pl
smoło,noun,pl
bajdura,noun,pl
przesłona,noun,pl
papużki,noun,pl
jednodomowość,noun,pl
dzwonem,noun,pl
malec,noun,pl
scakowaty,adj,pl
siadałyście,verb,pl
zaświecać,verb,pl
zastać,verb,pl
adwentystkach,noun,pl
powstański,adj,pl
akropol,noun,pl
suszo,noun,pl
zabagniać,verb,pl
powinąć,verb,pl
objawić,verb,pl
pralce,noun,pl
tumanieć,verb,pl
zaślą,verb,pl
niedołężnie,adv,pl
unoszą,verb,pl
taksacja,noun,pl
kawalerczak,noun,pl
zmywarki,noun,pl
rodzynki,noun,pl
czciłoby,verb,pl
wiarygodna,adj,pl
zadnie,adj,pl
mrugam,verb,pl
śnić,verb,pl
obłąkom,noun,pl
pomiarze,noun,pl
wrzecy,particle,pl
inscenizować,verb,pl
maciorka,noun,pl
kretami,noun,pl
kroplo,noun,pl
jalkirz,noun,pl
przedmiotowi,noun,pl
trocią,noun,pl
ekumenista,noun,pl
żyjątko,noun,pl
zachodnioflamandzki,adj,pl
trąciło,verb,pl
błoto,noun,pl
złamanie,noun,pl
radiolokacjami,noun,pl
jerzyk,noun,pl
krzyżownica,noun,pl
bachant,noun,pl
bohatyr,noun,pl
pożądam,verb,pl
długaleńki,adj,pl
subtelny,adj,pl
bajopis,noun,pl
dotkliwy,adj,pl
szurasz,verb,pl
abisyńczyk,noun,pl
ściągało,verb,pl
krawczyk,noun,pl
naturysta,noun,pl
tarczyca,noun,pl
rekonstrukcji,noun,pl
elektrostatyka,noun,pl
buki,noun,pl
strzyż,noun,pl
promieniowanie,noun,pl
morświn,noun,pl
brodata,adj,pl
agrobiologia,noun,pl
porządek,noun,pl
kumpla,noun,pl
przykładnie,adv,pl
przetasowywać,verb,pl
gwałcenie,noun,pl
pluto,verb,pl
maciora,noun,pl
pozłacanie,noun,pl
panterom,noun,pl
ateński,adj,pl
odbarwić,verb,pl
gąbki,noun,pl
potoczysty,adj,pl
rzekomi,adj,pl
misterny,adj,pl
natrysk,noun,pl
łoniak,noun,pl
pokierowanie,noun,pl
płaszczkami,noun,pl
rozbierałbyś,verb,pl
aleuckich,adj,pl
kancjonał,noun,pl
kneje,noun,pl
bezzębny,adj,pl
gorzkich,adj,pl
napojów,noun,pl
łamałeś,verb,pl
ichtiologia,noun,pl
obywatel,noun,pl
abrazyjny,adj,pl
pokol,verb,pl
peklować,verb,pl
żuchwowy,adj,pl
muzyczkę,noun,pl
boić,verb,pl
gołka,noun,pl
okulista,noun,pl
podlaskimi,adj,pl
lutemu,noun,pl
polecałbyś,verb,pl
trójfosforan,noun,pl
wpływając,verb,pl
wręg,noun,pl
tretes,noun,pl
pitną,adj,pl
północnoamerykański,adj,pl
odpowiedziowy,adj,pl
operacjom,noun,pl
potyrać,verb,pl
uzdrowieniec,noun,pl
upozorować,verb,pl
kosiarce,noun,pl
futrzak,noun,pl
brodo,noun,pl
suriekcję,noun,pl
sekretarz,noun,pl
wykałaczkach,noun,pl
wielkopolskimi,adj,pl
chwilkami,noun,pl
dermatologa,noun,pl
przepychać,verb,pl
trzymały,verb,pl
parłeś,verb,pl
tkałyśmy,verb,pl
łapówkę,noun,pl
przyczynianie,noun,pl
alarmowy,adj,pl
acedia,noun,pl
rzęsistkowica,noun,pl
lawo,noun,pl
błądzilibyście,verb,pl
wyćwiczyć,verb,pl
rajtar,noun,pl
strzelisty,adj,pl
użytkowanie,noun,pl
otrzyma,verb,pl
sennym,adj,pl
muszkatelu,noun,pl
luizjański,adj,pl
zakładała,verb,pl
gradzie,noun,pl
namawiały,verb,pl
miesiączkach,noun,pl
czterdziestym,num,pl
procą,noun,pl
wicca,noun,pl
empiryczny,adj,pl
paprykarz,noun,pl
aczasowo,adv,pl
dydelf,noun,pl
odlewanie,noun,pl
odchowywać,verb,pl
ruja,noun,pl
schlebiały,verb,pl
bezruchem,noun,pl
błotom,noun,pl
przeznaczony,verb,pl
lemoniada,noun,pl
umysłowy,adj,pl
begonio,noun,pl
biegałabyś,verb,pl
cekaem,noun,pl
kapturkami,noun,pl
wezdmę,verb,pl
tulejka,noun,pl
rozniesienie,noun,pl
krocza,noun,pl
wilgotniejszego,adj,pl
dubbingowego,adj,pl
zgładzić,verb,pl
przedoperacyjny,adj,pl
szerokie,adj,pl
superata,noun,pl
łapach,noun,pl
znakomitość,noun,pl
zadłużać,verb,pl
zadano,verb,pl
zautomatyzowałaś,verb,pl
łożyskowce,noun,pl
dźwignięcie,noun,pl
apteczkach,noun,pl
licytacjami,noun,pl
próżnej,adj,pl
bezsporny,adj,pl
dedykowaliście,verb,pl
prowansalskiego,adj,pl
łzawić,verb,pl
doceniałbyś,verb,pl
butność,noun,pl
korelacjo,noun,pl
samcem,noun,pl
najładniejszego,adj,pl
kontuzjować,verb,pl
sadek,noun,pl
adiutantka,noun,pl
bohemista,noun,pl
obciąganie,noun,pl
uczyć,verb,pl
spirula,noun,pl
ajwela,intj,pl
zerowy,adj,pl
krajka,noun,pl
harać,verb,pl
zaabsorbowałoby,verb,pl
zakładałybyście,verb,pl
bajd,noun,pl
wojskiem,noun,pl
podmiana,noun,pl
grzeszność,noun,pl
kupuję,verb,pl
niezdecydowany,adj,pl
dopasowywać,verb,pl
szczekałam,verb,pl
chudnąć,verb,pl
achromatyczność,noun,pl
zwyciężałaby,verb,pl
mdły,adj,pl
klikają,verb,pl
rozwidlać,verb,pl
grzebieniom,noun,pl
bliźniec,noun,pl
pienić,verb,pl
awestyjska,adj,pl
rodzimowierca,noun,pl
skuma,verb,pl
napocząć,verb,pl
prymuta,noun,pl
przedmowa,noun,pl
gazować,verb,pl
mikrotubula,noun,pl
kalały,verb,pl
ściągam,verb,pl
liceach,noun,pl
nakop,verb,pl
zapomnienie,noun,pl
akcyja,noun,pl
zajarano,verb,pl
trzęsawisko,noun,pl
uzależnienia,noun,pl
machinacja,noun,pl
żołdak,noun,pl
nockiem,noun,pl
e-faktura,noun,pl
piorunująco,adv,pl
rozdygotany,adj,pl
dyspalatalizacją,noun,pl
głębi,verb,pl
abduktorów,noun,pl
kawa,noun,pl
krąż,verb,pl
gorczyca,noun,pl
majdanowi,noun,pl
bobka,noun,pl
szczęsną,adj,pl
ślą,verb,pl
chrabot,noun,pl
podadzą,verb,pl
arcytrudny,adj,pl
pomagałybyście,verb,pl
ołomuniecki,adj,pl
saksofonistko,noun,pl
jawnego,adj,pl
ślepowron,noun,pl
osłabienie,noun,pl
dotykać,verb,pl
gliny,noun,pl
anielucha,noun,pl
bladzi,noun,pl
telebimu,noun,pl
kochliwy,adj,pl
dzięką,noun,pl
nadęte,adj,pl
podziwiałaby,verb,pl
mordęga,noun,pl
bajdurzyć,verb,pl
gromny,adj,pl
rosochę,noun,pl
karłach,noun,pl
cudzie,noun,pl
malowałyście,verb,pl
sunę,verb,pl
męczący,adj,pl
najostrzejszego,adj,pl
srogoń,noun,pl
czekman,noun,pl
sforsować,verb,pl
dziewięćdziesiątemu,num,pl
wyprawiasz,verb,pl
żmiją,noun,pl
obdukcja,noun,pl
ładnieć,verb,pl
ósmemu,num,pl
zajebistych,adj,pl
niekulturalnie,adv,pl
cieknie,verb,pl
zrzynać,verb,pl
kwakier,noun,pl
obszarnik,noun,pl
bolenie,noun,pl
wstrętniej,adv,pl
triduum,noun,pl
wyłączano,verb,pl
statystyk,noun,pl
czerwonawymi,adj,pl
obozem,noun,pl
nadwzrocznym,noun,pl
maryjska,adj,pl
sobaczyć,verb,pl
eskimoski,noun,pl
łódzkich,adj,pl
zarżnąć,verb,pl
przyczynek,noun,pl
uszka,noun,pl
jaszczurczym,adj,pl
zimna,noun,pl
zwały,verb,pl
owy,pron,pl
wywieźć,verb,pl
potężni,adj,pl
dyla,noun,pl
znajomych,adj,pl
agregacyjny,adj,pl
konwas,noun,pl
namawiałabym,verb,pl
rzęcha,noun,pl
rsiok,noun,pl
temperówkami,noun,pl
płakały,verb,pl
podrodzaj,noun,pl
południowoamerykańskiemu,adj,pl
ukraińskojęzyczny,adj,pl
biesiadniczy,adj,pl
wysadzanie,noun,pl
gazownik,noun,pl
wydęty,adj,pl
ograniczałem,verb,pl
średniometrażowy,adj,pl
zdać,verb,pl
klechda,noun,pl
udasz,verb,pl
rozbisurmanić,verb,pl
choinko,noun,pl
translator,noun,pl
dążą,verb,pl
cygarniczka,noun,pl
tautologiach,noun,pl
jagódeczko,noun,pl
półek,noun,pl
becikowe,adj,pl
savoir-vivre,noun,pl
sprzykśny,adj,pl
niełupkami,noun,pl
flakon,noun,pl
labializacyj,noun,pl
unaradawiać,verb,pl
barkowi,noun,pl
sklepię,verb,pl
dziesiętny,adj,pl
specjacja,noun,pl
staropruski,adj,pl
uciekaj,verb,pl
oczarowany,verb,pl
długometrażowy,adj,pl
pigment,noun,pl
bacz,verb,pl
tabloidy,noun,pl
planowałeś,verb,pl
dotyk,noun,pl
zwieszać,verb,pl
zbierasz,verb,pl
płytkie,adj,pl
balot,noun,pl
odbytnicy,noun,pl
uświadamianie,noun,pl
fury,noun,pl
beleczkach,noun,pl
gramatyczność,noun,pl
balangowiczowi,noun,pl
szlagierowy,adj,pl
aromacik,noun,pl
najmówniejszy,adj,pl
jodłowanie,noun,pl
galopowano,verb,pl
ściano,noun,pl
pomywać,verb,pl
święty,noun,pl
uwierzać,verb,pl
niecnej,adj,pl
bajroniczny,adj,pl
godować,verb,pl
elukubracja,noun,pl
używało,verb,pl
sokole,noun,pl
ćwierćfinalista,noun,pl
krów,noun,pl
wyeksponować,verb,pl
upokarzanie,noun,pl
składałabym,verb,pl
rozkładowiec,noun,pl
chów,noun,pl
chląd,noun,pl
golenie,noun,pl
wymiotowanie,noun,pl
pomysłu,noun,pl
umiejscowić,verb,pl
wiozłeś,verb,pl
prawicowiec,noun,pl
rysowance,noun,pl
ukraiński,adj,pl
ziewałaś,verb,pl
perfumeriami,noun,pl
pożądała,verb,pl
upadanie,noun,pl
długonożny,adj,pl
pozierać,verb,pl
słojowi,noun,pl
mazaka,noun,pl
szaseja,noun,pl
moralista,noun,pl
dyskusja,noun,pl
brawo,noun,pl
adsorbatów,noun,pl
poduszce,noun,pl
pocztę,noun,pl
grawerowalibyśmy,verb,pl
obwala,verb,pl
cioseł,noun,pl
trafna,adj,pl
oklaskać,verb,pl
pijąc,verb,pl
zaimprowizować,verb,pl
denna,adj,pl
fortem,noun,pl
składalibyśmy,verb,pl
dziana,adj,pl
archiwalnym,adj,pl
krojowi,noun,pl
błagaliście,verb,pl
przywiśnie,noun,pl
parku,noun,pl
retoryka,noun,pl
serwy,noun,pl
bielszczankom,noun,pl
filmowałaby,verb,pl
kochanica,noun,pl
bateryjny,adj,pl
musiałabyś,verb,pl
konkurował,verb,pl
biorący,verb,pl
szczepić,verb,pl
jaszczurkom,noun,pl
łonach,noun,pl
poplecznik,noun,pl
pomnażać,verb,pl
gryzonia,noun,pl
projekt,noun,pl
zgadły,verb,pl
aerodynamicznie,adv,pl
kolumbarium,noun,pl
skórami,noun,pl
czuba,noun,pl
resztki,noun,pl
stan,noun,pl
szybkie,adj,pl
zakładałeś,verb,pl
odwalać,verb,pl
bizmutowy,adj,pl
siwerniak,noun,pl
zwalniaj,verb,pl
ochronie,noun,pl
przekładanie,noun,pl
prawdziwków,noun,pl
ptaszkom,noun,pl
młodzie,noun,pl
liczykrupa,noun,pl
zarchiwizowaniem,noun,pl
mury,noun,pl
racje,noun,pl
majonezowy,adj,pl
odreagowywać,verb,pl
pokrywałem,verb,pl
następną,adj,pl
wróżbita,noun,pl
bioenergetyka,noun,pl
sloganowi,noun,pl
chamuś,noun,pl
okrążenie,noun,pl
pogardzałaby,verb,pl
latom,noun,pl
sklepami,noun,pl
wenezuelskiemu,adj,pl
markami,noun,pl
koponka,noun,pl
trzydzieste,num,pl
preferencja,noun,pl
baranie,adj,pl
rozmownica,noun,pl
adwersarz,noun,pl
gębusia,noun,pl
kotle,noun,pl
podgorzowskimi,adj,pl
byczkami,noun,pl
przygnębiający,adj,pl
jagwiętnik,noun,pl
zintelektualizować,verb,pl
lejemy,verb,pl
wiązówki,noun,pl
głazów,noun,pl
boisk,noun,pl
szerszeń,noun,pl
zwodowanie,noun,pl
wysłowić,verb,pl
ksobie,intj,pl
gondola,noun,pl
roje,noun,pl
łuku,noun,pl
płaz,noun,pl
maoistowski,adj,pl
brusznica,noun,pl
zasądzać,verb,pl
zautoryzowały,verb,pl
wytrzymać,verb,pl
historia,noun,pl
taksiarz,noun,pl
rysę,noun,pl
dół,noun,pl
półwiecze,noun,pl
menelstwo,noun,pl
znarządka,noun,pl
antybohaterka,noun,pl
zautomatyzujmy,verb,pl
stratyfikować,verb,pl
sabotujemy,verb,pl
angryst,noun,pl
wártny,adj,pl
odginać,verb,pl
ciążąca,verb,pl
siuchta,noun,pl
kurcząt,noun,pl
lutym,adj,pl
esteraza,noun,pl
złami,noun,pl
powerbank,noun,pl
tuszę,noun,pl
łomny,adj,pl
potrzebowaliby,verb,pl
slupem,noun,pl
pożądać,verb,pl
ślusarz,noun,pl
umarły,verb,pl
bezmian,noun,pl
sfeminizować,verb,pl
stóp,noun,pl
gnojów,noun,pl
spałować,verb,pl
śrubeczkach,noun,pl
cho,verb,pl
rozważali,verb,pl
ćwierkot,noun,pl
dezintegracją,noun,pl
wspierałaby,verb,pl
solniczkach,noun,pl
okazywanie,noun,pl
kochanym,verb,pl
orkisz,noun,pl
ablacja,noun,pl
zapamiętanie,noun,pl
alkoholik,noun,pl
dyszę,verb,pl
mów,noun,pl
rzeźbiarz,noun,pl
odpowiedny,adj,pl
odkłady,noun,pl
górko,noun,pl
spojówko,noun,pl
defilada,noun,pl
studio,noun,pl
wyziębiać,verb,pl
reformistyczny,adj,pl
tam,adv,pl
żądam,verb,pl
siadałybyście,verb,pl
azdyk,noun,pl
trójramienny,adj,pl
donatorka,noun,pl
zakładaj,verb,pl
lampart,noun,pl
skrzywdzić,verb,pl
przekładniowy,adj,pl
dmuchał,verb,pl
ludzkość,noun,pl
bośniackie,adj,pl
izdebka,noun,pl
motyli,noun,pl
ślazy,noun,pl
renom,noun,pl
czuwać,verb,pl
działam,verb,pl
imperatorzy,noun,pl
gościniec,noun,pl
wozami,noun,pl
frasunek,noun,pl
pręta,noun,pl
jasnota,noun,pl
ostateczność,noun,pl
darwinistka,noun,pl
barzy,adv,pl
poddawanie,noun,pl
autem,noun,pl
kosa,noun,pl
łysoń,noun,pl
droższy,adj,pl
zolić,verb,pl
czepota,noun,pl
bezgraniczny,adj,pl
zadrzechniami,noun,pl
bogać,particle,pl
mandarynkach,noun,pl
siedemnastym,num,pl
przedostatnią,adj,pl
tryumfie,noun,pl
zrąb,verb,pl
lump,noun,pl
płazowi,noun,pl
dojarkowy,adj,pl
łopat,noun,pl
zakatusieć,verb,pl
ciałopalny,adj,pl
śtefować,verb,pl
werbowanie,noun,pl
wzbudź,verb,pl
bladziuteńki,adj,pl
jeleniemu,adj,pl
najokropniejszego,adj,pl
okrutnie,adv,pl
zapominający,verb,pl
wtyka,verb,pl
znajomej,adj,pl
cache,noun,pl
porządzić,verb,pl
niepokalaność,noun,pl
małopolskim,adj,pl
przesilenie,noun,pl
